"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"*notice_714382069";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*audiencefemme_07";0,924;3,869;-1,36;-1,193;-1,437;-1,088
"*notice_6045537001";-1,248;-0,603;9,659;-0,147;-0,178;-0,134
"*audiencefemme_01";-13,061;-44,4;-13,918;-13,616;228,006;130,853
"*audiencefemme_02";9,649;-24,057;-6,858;-10,23;0,393;80,797
"*audiencefemme_03";102,811;-16,15;-13,178;-6,378;-7,685;-3,758
"*notice_592467056";0,114;0,812;-0,415;-0,147;-0,178;-0,134
"*duree_00394600";-6,281;7,698;3,691;-0,742;-0,894;-0,677
"*duree_00524700";9,677;-1,816;-1,25;-0,444;-0,535;-0,405
"*notice_1069413011";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_1069413012";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_00063600";-5,017;-2,425;-1,67;-0,593;-0,714;119,953
"*duree_00535800";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_32129502";0;0;0;0;0;0
"*duree_00473100";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_762702005";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_720867025";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_714466055";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_714466054";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_714466057";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*duree_00110000";1,017;-0,906;0,552;-0,221;-0,267;-0,202
"*notice_1246225012";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*duree_01351100";-7,7;-1,255;51,464;-1,268;-1,528;-1,157
"*duree_00062900";-3,756;-1,816;-1,25;-0,444;-0,535;89,819
"*notice_1081835016";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*duree_00524800";1,017;-0,906;0,552;-0,221;-0,267;-0,202
"*duree_00070300";0;0;0;0;0;0
"*audiencehomme_13";-1,722;-0,625;22,088;-1,042;-1,256;-0,95
"*audiencehomme_12";-0,627;3,366;2,895;-1,725;-2,078;-1,573
"*audiencehomme_11";-5,648;30,104;-1,88;-0,667;-0,804;-0,609
"*audiencehomme_16";0,114;0,812;-0,415;-0,147;-0,178;-0,134
"*audiencehomme_15";-4,701;-6,122;2,349;73,797;-1,803;-1,365
"*mediamatgroupe_Jeunesse";0,229;0,008;0,173;-0,295;-0,356;-0,269
"*audiencehomme_18";-1,075;-0,15;-0,009;46,541;-4,428;-3,352
"*chaine_France3";-0,106;26,653;0,396;-8,267;-9,961;-7,54
"*notice_3384746001";14,544;-3,649;-0,666;-0,892;-1,074;-0,813
"*audiencefemme_9";-1,874;-0,906;14,5;-0,221;-0,267;-0,202
"*audiencefemme_8";6,441;-1,209;-0,832;-0,295;-0,356;-0,269
"*audiencefemme_3";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*audiencefemme_2";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*mediamatgroupe_Information";-3,128;16,67;-1,041;-0,369;-0,445;-0,337
"*duree_02251200";2,274;-1,209;0,173;-0,295;-0,356;-0,269
"*publicgroupe_Programmejeunesse";-37,566;-54,671;-34,614;-25,281;396,905;290,696
"*audiencehomme_1";-1,17;6,267;1,604;-1,648;-1,986;-1,503
"*audiencehomme_0";-6,58;-11,882;-2,242;-5,792;172,559;1,341
"*notice_276150001";-6,915;21,479;0,008;-0,817;-0,984;-0,745
"*notice_1274136012";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_02194000";-1,874;-0,906;14,5;-0,221;-0,267;-0,202
"*duree_00112200";0;0;0;0;0;0
"*duree_00464300";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*duree_00102500";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_1056101056";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_1056101057";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_7999734001";5,15;-0,142;-1,25;-0,444;-0,535;-0,405
"*annéededatediffusion_2022";50,944;-8,96;-5,617;-2,807;-3,382;-2,56
"*duree_00571900";-5,234;1,733;12,417;-0,967;-1,165;-0,882
"*annéededatediffusion_2020";-3,787;-9,892;1,413;38,963;4,938;-2,205
"*annéededatediffusion_2021";0,086;-33,475;-3,466;36,296;71,014;-11,629
"*duree_01295800";1,606;-0,301;-0,208;-0,074;-0,089;-0,067
"*partdemarche_84";-6,915;6,152;6,238;-0,817;-0,984;-0,745
"*notice_5396981001";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*partdemarche_49";-3,435;-0,979;27,967;-0,742;-0,894;-0,677
"*partdemarche_48";0,011;7,698;-2,091;-0,742;-0,894;-0,677
"*partdemarche_45";-0,287;-2,12;-0,041;-0,518;22,589;-0,473
"*partdemarche_44";6,441;-1,209;-0,832;-0,295;-0,356;-0,269
"*partdemarche_47";-0,065;-1,816;-1,25;-0,444;27,599;-0,405
"*duree_01204900";0,44;2,425;-0,158;-1,117;-1,346;-1,019
"*partdemarche_43";0;0;0;0;0;0
"*partdemarche_42";-14,038;-2,247;3,008;102,527;-2,447;-1,853
"*duree_00521800";6,441;-1,209;-0,832;-0,295;-0,356;-0,269
"*duree_00070000";1,017;-0,906;0,552;-0,221;-0,267;-0,202
"*notice_1113855013";-14,038;-2,247;3,008;102,527;-2,447;-1,853
"*notice_4128704001";-5,234;1,733;12,417;-0,967;-1,165;-0,882
"*genregroupe_Animation";-28,912;-84,478;-35,374;-21,113;422,644;309,683
"*notice_7479986001";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_583377017";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*audience_18";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_3768429001";-1,609;5,541;1,813;-1,268;-1,528;-1,157
"*notice_5826898001";-1,248;6,652;-0,415;-0,147;-0,178;-0,134
"*notice_3743671001";0,114;-0,603;1,517;-0,147;-0,178;-0,134
"*duree_00102600";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*notice_345555007";0;0;0;0;0;0
"*notice_345555006";0;0;0;0;0;0
"*notice_3373231001";-3,128;3,833;1,838;-0,369;-0,445;-0,337
"*notice_350247007";0;0;0;0;0;0
"*notice_7277900001";-4,701;-6,122;2,349;73,797;-1,803;-1,365
"*duree_00243500";0,114;-0,603;1,517;-0,147;-0,178;-0,134
"*partdemarche_32";-1,248;6,652;-0,415;-0,147;-0,178;-0,134
"*partdemarche_33";-3,866;-6,745;3,375;65,299;-1,986;-1,503
"*partdemarche_34";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*partdemarche_35";-4,869;-9,575;7,49;73,071;-2,819;-2,134
"*partdemarche_422";-1,302;21,36;-2,725;-0,967;-1,165;-0,882
"*notice_1199211014";1,606;-0,301;-0,208;-0,074;-0,089;-0,067
"*notice_1199211015";1,606;-0,301;-0,208;-0,074;-0,089;-0,067
"*duree_00093800";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*audience_05";4,193;-0,121;5,155;-4,721;-5,689;-4,307
"*duree_01221600";-0,61;7,011;-0,124;-0,593;-0,714;-0,54
"*publicgroupe_Participationdupublicàdistance";-36,025;91,066;9,798;-0,326;-19,527;-14,782
"*notice_1071804012";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*partdemarche_182";0,114;-0,603;1,517;-0,147;-0,178;-0,134
"*partdemarche_199";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_00530500";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_323357007";0;0;0;0;0;0
"*notice_1071810019";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_1133359001";-0,019;10,229;-2,302;-0,817;-0,984;-0,745
"*duree_00113700";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_00095900";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*duree_00321600";-1,874;0,175;0,552;3,302;-0,267;-0,202
"*duree_00513100";-3,435;-3,036;37,579;-0,742;-0,894;-0,677
"*duree_00532400";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_00233000";0;0;0;0;0;0
"*audience_49";0,44;2,425;-0,158;-1,117;-1,346;-1,019
"*chaine_Numéro23";10,35;-1,494;-2,513;-0,892;-1,074;0,086
"*notice_6152769001";-2,281;12,172;-0,124;-0,593;-0,714;-0,54
"*notice_714317056";-2,5;-1,209;-0,832;-0,295;45,255;-0,269
"*audience_47";-0,032;0,175;0,552;-0,221;-0,267;-0,202
"*audiencehomme_115";3,676;-0,028;-1,041;-0,369;-0,445;-0,337
"*audience_44";-0,287;0,117;3,263;-0,518;-0,624;-0,473
"*duree_00464500";11,299;-2,12;-1,46;-0,518;-0,624;-0,473
"*notice_4899548001";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*partdemarche_105";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_5454725001";-1,874;9,986;-0,624;-0,221;-0,267;-0,202
"*notice_106352201";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_3279248001";2,274;-1,209;0,173;-0,295;-0,356;-0,269
"*chaine_Canal";-0,113;11,389;-0,408;-0,656;-2,819;-2,134
"*audiencehomme_23";-0,065;0,352;1,106;-0,444;-0,535;-0,405
"*audiencefemme_103";-1,248;0,812;1,517;-0,147;-0,178;-0,134
"*notice_1087810019";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*audiencehomme_49";-0,032;0,175;0,552;-0,221;-0,267;-0,202
"*notice_1292507012";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*duree_00290500";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*audiencehomme_41";-1,228;18,952;-1,36;-1,193;-1,437;-1,088
"*audiencehomme_43";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*audiencehomme_44";2,274;0,008;-0,832;-0,295;-0,356;-0,269
"*audiencehomme_47";-0,287;0,117;3,263;-0,518;-0,624;-0,473
"*audiencefemme_35";-0,065;0,352;1,106;-0,444;-0,535;-0,405
"*audiencefemme_34";12,991;0,812;-6,376;-2,263;-2,726;-2,064
"*notice_7867761001";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*audiencefemme_31";-16,554;75,136;-0,402;-3,357;-4,045;-3,062
"*notice_5026275001";3,215;-0,603;-0,415;-0,147;-0,178;-0,134
"*notice_968894071";-1,874;-0,906;-0,624;-0,221;33,914;-0,202
"*notice_968894072";-1,874;-0,906;-0,624;-0,221;33,914;-0,202
"*audiencefemme_38";4,827;-0,906;-0,624;-0,221;-0,267;-0,202
"*notice_332309006";0;0;0;0;0;0
"*mediamatgroupe_Fiction";-0,047;-99,858;-38,612;-34,895;287,553;210,028
"*notice_3616310001";-0,61;7,011;-0,124;-0,593;-0,714;-0,54
"*audience_29";-5,648;30,104;-1,88;-0,667;-0,804;-0,609
"*partdemarche_281";-2,5;13,325;-0,832;-0,295;-0,356;-0,269
"*audiencefemme_06";11,355;-3,036;-0,365;-0,742;-0,894;-0,677
"*notice_2869952001";8,212;-2,425;-0,124;-0,593;-0,714;-0,54
